contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate
NVDA241220P00760000,2024-06-07 16:16:39+00:00,760.0,16.15,14.9,15.4,0.799999,5.21172,1.0,393.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00770000,2024-06-06 19:15:18+00:00,770.0,17.1,15.95,16.35,0.0,0.0,11.0,199.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00775000,2024-06-07 19:08:27+00:00,775.0,17.17,16.5,17.1,-1.23,-6.68478,5.0,400.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00780000,2024-06-07 18:56:46+00:00,780.0,17.72,17.1,17.75,-0.480001,-2.63737,5.0,424.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00785000,2024-06-06 19:43:27+00:00,785.0,18.78,17.6,18.25,0.0,0.0,5.0,45.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00790000,2024-06-07 19:36:10+00:00,790.0,18.9,18.25,18.85,-0.82,-4.15821,2.0,653.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00795000,2024-06-06 13:59:11+00:00,795.0,20.66,18.9,19.55,0.0,0.0,100.0,166.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00800000,2024-06-07 19:58:53+00:00,800.0,19.8,19.6,20.2,-0.900002,-4.34783,100.0,3469.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00805000,2024-06-07 13:41:30+00:00,805.0,23.28,20.15,20.8,-2.12,-8.34645,10.0,42.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00810000,2024-06-07 16:48:01+00:00,810.0,21.77,20.85,21.55,-0.66,-2.94249,12.0,241.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00815000,2024-06-03 13:38:08+00:00,815.0,28.25,21.5,22.15,0.0,0.0,2.0,118.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00820000,2024-06-07 19:44:30+00:00,820.0,22.55,22.25,23.0,-1.38,-5.76682,8.0,464.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00825000,2024-06-06 15:28:18+00:00,825.0,24.15,22.95,23.65,0.0,0.0,20.0,106.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00830000,2024-06-06 17:45:02+00:00,830.0,25.85,23.7,24.45,0.0,0.0,2.0,31.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00835000,2024-06-05 14:07:12+00:00,835.0,26.05,24.5,25.15,0.0,0.0,1.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00840000,2024-06-06 15:36:27+00:00,840.0,26.5,25.25,25.95,0.0,0.0,7.0,651.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00845000,2024-06-06 13:53:00+00:00,845.0,26.85,26.05,26.95,0.0,0.0,16.0,72.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00850000,2024-06-07 17:33:30+00:00,850.0,27.35,27.0,27.6,-1.35,-4.70383,6.0,554.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00855000,2024-06-04 18:32:13+00:00,855.0,33.5,27.7,28.5,0.0,0.0,2.0,87.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00860000,2024-06-07 19:20:39+00:00,860.0,29.84,28.55,29.45,-1.06,-3.43042,6.0,3270.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00865000,2024-06-07 16:59:45+00:00,865.0,29.8,29.45,30.1,-1.28,-4.11841,8.0,45.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00870000,2024-06-07 17:30:40+00:00,870.0,30.8,30.35,31.05,-0.570002,-1.81703,5.0,120.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00875000,2024-06-06 14:12:29+00:00,875.0,31.25,31.4,32.15,0.0,0.0,2.0,129.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00880000,2024-06-07 16:03:22+00:00,880.0,35.5,32.35,32.95,1.5,4.41176,2.0,442.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00885000,2024-06-04 13:46:25+00:00,885.0,41.7,33.35,33.85,0.0,0.0,1.0,41.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00890000,2024-06-06 13:34:32+00:00,890.0,31.49,34.35,35.0,0.0,0.0,1.0,284.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00895000,2024-06-07 15:52:25+00:00,895.0,39.17,35.35,36.15,4.38,12.5898,1.0,56.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00900000,2024-06-07 19:25:43+00:00,900.0,37.77,36.2,37.15,-1.7,-4.30707,27.0,905.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00905000,2024-06-06 15:38:57+00:00,905.0,39.08,37.45,38.3,0.0,0.0,11.0,77.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00910000,2024-06-06 15:14:17+00:00,910.0,40.0,38.55,39.4,0.0,0.0,2.0,55.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00915000,2024-06-07 19:28:39+00:00,915.0,40.54,39.65,40.55,-0.66,-1.60194,6.0,91.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00920000,2024-06-07 19:28:39+00:00,920.0,41.71,40.8,41.65,4.3,11.4943,7.0,626.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00925000,2024-06-07 15:55:59+00:00,925.0,46.14,41.95,42.85,7.64,19.8442,5.0,99.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00930000,2024-06-07 13:42:04+00:00,930.0,49.05,43.15,43.9,2.82,6.09993,5.0,526.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00935000,2024-06-06 16:44:05+00:00,935.0,49.02,44.35,45.15,0.0,0.0,2.0,76.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00940000,2024-06-07 17:58:53+00:00,940.0,45.95,45.65,46.3,-4.0,-8.00801,17.0,285.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00945000,2024-06-07 17:35:20+00:00,945.0,47.09,46.85,47.55,-2.41,-4.86869,7.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00950000,2024-06-07 19:46:55+00:00,950.0,48.67,48.05,49.1,-3.27,-6.29573,40.0,1037.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00955000,2024-06-07 16:26:33+00:00,955.0,51.75,49.45,50.35,-1.25,-2.35849,8.0,105.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00960000,2024-06-07 17:57:39+00:00,960.0,50.75,50.8,51.65,-1.32,-2.53505,1.0,306.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00965000,2024-06-05 19:56:36+00:00,965.0,50.37,52.15,53.05,0.0,0.0,111.0,127.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00970000,2024-06-07 15:46:28+00:00,970.0,59.1,53.5,54.25,-0.0500031,-0.084536,1.0,274.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00975000,2024-06-07 19:42:33+00:00,975.0,55.0,54.8,55.95,-5.51,-9.10593,1.0,2942.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00980000,2024-06-07 19:45:31+00:00,980.0,56.8,56.25,57.2,-2.6,-4.37711,6.0,3046.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P00990000,2024-06-07 17:48:24+00:00,990.0,59.54,59.35,60.3,-2.21,-3.57895,16.0,224.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01000000,2024-06-07 19:59:45+00:00,1000.0,62.6,62.2,63.25,-2.9,-4.42748,85.0,1166.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01010000,2024-06-07 16:32:54+00:00,1010.0,66.88,65.25,66.25,-2.27,-3.28272,13.0,363.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01020000,2024-06-07 17:41:12+00:00,1020.0,69.17,68.7,69.65,-4.75,-6.42587,3.0,299.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01030000,2024-06-05 14:17:01+00:00,1030.0,75.98,72.1,73.15,0.0,0.0,5.0,324.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01040000,2024-06-07 18:01:32+00:00,1040.0,77.45,75.55,76.45,-1.55,-1.96203,8.0,459.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01050000,2024-06-07 19:57:34+00:00,1050.0,79.55,78.9,80.25,-4.53,-5.38772,9.0,758.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01060000,2024-06-07 18:00:24+00:00,1060.0,84.21,82.8,83.75,-4.82,-5.41391,1.0,330.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01070000,2024-06-06 14:52:05+00:00,1070.0,88.75,86.6,87.5,0.0,0.0,1.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01080000,2024-06-07 17:55:48+00:00,1080.0,90.45,90.4,91.55,7.45,8.9759,2.0,206.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01090000,2024-06-07 18:07:44+00:00,1090.0,96.55,94.4,95.55,1.55,1.63158,6.0,91.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01100000,2024-06-07 19:59:29+00:00,1100.0,99.0,98.6,99.6,-1.8,-1.78572,48.0,474.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01110000,2024-06-07 19:01:10+00:00,1110.0,104.93,102.65,103.85,-0.919998,-0.869153,6.0,148.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01120000,2024-06-07 13:42:59+00:00,1120.0,117.5,106.95,108.15,19.6,20.0204,1.0,99.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01130000,2024-06-07 19:51:43+00:00,1130.0,112.43,111.35,112.55,-6.14,-5.17838,20.0,115.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01140000,2024-06-07 17:20:17+00:00,1140.0,115.0,115.95,117.15,-0.620003,-0.536242,16.0,257.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01150000,2024-06-07 19:52:44+00:00,1150.0,122.2,120.6,121.75,-4.8,-3.77953,25.0,142.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01160000,2024-06-07 16:37:43+00:00,1160.0,126.85,125.3,126.5,-8.36001,-6.18298,7.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01170000,2024-06-07 19:19:40+00:00,1170.0,133.77,130.0,131.35,1.92,1.4562,6.0,74.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01180000,2024-06-07 19:59:48+00:00,1180.0,135.54,135.0,136.3,-9.65001,-6.64647,14.0,114.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01190000,2024-06-07 19:59:48+00:00,1190.0,140.69,139.85,141.3,-9.81,-6.51827,19.0,60.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01200000,2024-06-07 19:52:06+00:00,1200.0,145.98,145.0,146.55,-1.52,-1.03051,591.0,325.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01210000,2024-06-07 17:42:22+00:00,1210.0,151.0,150.1,151.9,-4.7,-3.01862,13.0,94.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01220000,2024-06-07 14:04:08+00:00,1220.0,166.85,155.5,157.25,6.36,3.96286,10.0,180.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01230000,2024-06-07 19:21:29+00:00,1230.0,165.67,160.9,162.7,-5.18001,-3.0319,12.0,111.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01240000,2024-06-06 19:28:17+00:00,1240.0,174.08,166.45,168.3,0.0,0.0,12.0,191.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01250000,2024-06-07 17:13:07+00:00,1250.0,171.6,172.1,173.85,-8.14999,-4.53407,15.0,87.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01260000,2024-06-07 16:36:51+00:00,1260.0,180.15,177.75,179.65,-1.20001,-0.661711,10.0,114.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01270000,2024-06-07 18:46:33+00:00,1270.0,187.25,183.7,185.25,-9.37,-4.76554,21.0,18.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01280000,2024-06-06 18:08:10+00:00,1280.0,200.35,189.45,191.45,0.0,0.0,11.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01290000,2024-06-06 15:04:06+00:00,1290.0,194.75,195.2,198.45,0.0,0.0,15.0,21.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01300000,2024-06-07 15:48:34+00:00,1300.0,213.54,201.0,204.6,9.18999,4.49718,5.0,478.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01320000,2024-06-06 19:38:44+00:00,1320.0,220.0,213.6,216.45,0.0,0.0,13.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01340000,2024-06-07 18:35:15+00:00,1340.0,233.0,226.45,230.05,6.92,3.06086,2.0,83.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01360000,2024-06-06 19:22:42+00:00,1360.0,250.0,238.7,243.4,0.0,0.0,1.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01380000,2024-06-06 19:32:21+00:00,1380.0,261.37,252.2,257.05,0.0,0.0,20.0,27.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01400000,2024-06-05 15:37:26+00:00,1400.0,273.25,266.0,270.1,0.0,0.0,6.0,62.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01410000,2024-03-11 19:25:08+00:00,1410.0,566.0,542.5,549.5,0.0,0.0,4.0,5.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01420000,2024-06-04 17:34:29+00:00,1420.0,320.3,280.1,286.25,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01430000,2024-05-23 16:45:30+00:00,1430.0,397.0,287.45,292.85,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01440000,2024-05-20 14:50:04+00:00,1440.0,499.69,294.6,300.8,0.0,0.0,18.0,9.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01450000,2024-06-07 15:04:56+00:00,1450.0,320.65,302.0,308.1,-274.79,-46.1491,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01460000,2024-04-25 15:05:52+00:00,1460.0,640.84,408.6,416.8,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01470000,2024-05-20 14:00:56+00:00,1470.0,527.55,316.95,323.15,0.0,0.0,2.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01480000,2024-05-29 14:52:45+00:00,1480.0,372.69,324.4,330.9,0.0,0.0,1.0,17.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01490000,2024-06-04 18:56:39+00:00,1490.0,365.01,332.0,338.0,0.0,0.0,8.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01500000,2024-06-07 18:15:27+00:00,1500.0,351.38,339.7,345.7,-3.62,-1.01972,4.0,70.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01520000,2024-06-07 13:33:31+00:00,1520.0,375.0,355.35,360.05,41.0,12.2754,1.0,12.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01540000,2024-05-03 14:00:17+00:00,1540.0,656.4,454.25,470.0,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01560000,2024-05-23 18:51:12+00:00,1560.0,531.87,387.3,393.5,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01580000,2024-03-25 13:39:47+00:00,1580.0,650.99,733.95,745.95,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01600000,2024-06-05 17:15:14+00:00,1600.0,420.1,420.2,427.35,0.0,0.0,10.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01620000,2024-05-30 15:23:08+00:00,1620.0,505.35,437.05,443.45,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01640000,2024-03-13 17:13:31+00:00,1640.0,751.64,751.55,765.05,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01650000,2024-05-29 14:15:50+00:00,1650.0,529.56,462.55,469.05,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01660000,2024-04-30 15:14:48+00:00,1660.0,789.12,537.2,542.35,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01670000,2024-04-30 15:33:00+00:00,1670.0,796.22,542.65,547.15,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01680000,2024-05-23 18:51:56+00:00,1680.0,648.99,488.6,496.2,0.0,0.0,66.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01690000,2024-04-30 19:15:20+00:00,1690.0,820.69,587.25,593.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01700000,2024-04-29 16:49:46+00:00,1700.0,827.73,557.25,573.05,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01710000,2024-03-13 15:34:34+00:00,1710.0,828.3,817.45,822.1,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01720000,2024-03-11 18:57:54+00:00,1720.0,857.75,841.0,859.5,0.0,0.0,89.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01730000,2024-03-11 18:10:36+00:00,1730.0,869.75,852.3,868.15,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01740000,2024-06-06 13:45:53+00:00,1740.0,523.38,543.05,549.15,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01750000,2024-03-12 19:30:39+00:00,1750.0,850.1,837.2,849.65,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01760000,2024-04-16 14:28:08+00:00,1760.0,887.34,827.1,842.7,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01770000,2024-03-12 18:25:48+00:00,1770.0,870.2,857.2,869.65,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01780000,2024-03-11 17:39:08+00:00,1780.0,920.1,904.8,918.15,0.0,0.0,5.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01790000,2024-03-08 15:31:59+00:00,1790.0,834.4,903.1,918.1,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01800000,2024-05-29 14:15:50+00:00,1800.0,670.36,596.8,604.5,0.0,0.0,2.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01880000,2024-05-23 18:51:56+00:00,1880.0,847.83,673.45,680.3,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01910000,2024-03-11 13:49:38+00:00,1910.0,1047.95,1038.15,1043.1,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P01930000,2024-03-11 13:49:43+00:00,1930.0,1067.95,1055.95,1065.9,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P02000000,2024-06-05 16:19:50+00:00,2000.0,801.4,788.35,797.05,801.4,,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA241220P02150000,2024-06-05 16:19:50+00:00,2150.0,951.32,936.45,946.55,951.32,,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2024-12-20
NVDA250117P00000500,2024-06-24 14:43:18+00:00,0.5,0.01,0.0,0.0,0.0,0.0,2.0,38382.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00002000,2024-06-14 19:46:42+00:00,2.0,0.02,0.0,0.0,0.0,0.0,,8270.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00003000,2024-06-18 19:37:45+00:00,3.0,0.01,0.0,0.0,0.0,0.0,20.0,43182.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00004500,2024-06-13 14:14:10+00:00,4.5,0.01,0.0,0.0,0.0,0.0,1.0,18000.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00005000,2024-06-05 19:33:43+00:00,5.0,0.01,0.0,0.01,-0.01,-50.0,40.0,19250.0,1.3750031249999999,False,REGULAR,USD,2025-01-17
NVDA250117P00005500,2024-06-20 15:51:50+00:00,5.5,0.01,0.0,0.0,0.0,0.0,338.0,29537.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00006000,2024-06-14 19:55:56+00:00,6.0,0.02,0.0,0.0,0.0,0.0,1.0,22926.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00007500,2024-06-06 19:59:13+00:00,7.5,0.01,0.0,0.0,0.0,0.0,,24200.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00008000,2024-06-20 13:30:01+00:00,8.0,0.01,0.0,0.0,0.0,0.0,5.0,26532.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00008500,2024-06-12 18:10:36+00:00,8.5,0.02,0.0,0.0,0.0,0.0,,19070.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00009000,2024-06-12 14:49:43+00:00,9.0,0.02,0.0,0.0,0.0,0.0,,14700.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00009500,2024-06-07 14:26:39+00:00,9.5,0.01,0.0,0.0,0.0,0.0,,9180.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00010000,2024-06-25 17:37:19+00:00,10.0,0.01,0.0,0.0,0.0,0.0,204.0,61594.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00011000,2024-06-24 17:18:45+00:00,11.0,0.01,0.0,0.0,0.0,0.0,10.0,14412.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00011500,2024-06-18 17:34:28+00:00,11.5,0.01,0.0,0.0,0.0,0.0,10.0,28710.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00012000,2024-06-18 16:28:45+00:00,12.0,0.01,0.0,0.0,0.0,0.0,10.0,22731.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00012500,2024-06-13 17:05:48+00:00,12.5,0.01,0.0,0.0,0.0,0.0,10.0,72300.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00013000,2024-06-25 18:29:57+00:00,13.0,0.01,0.0,0.0,0.0,0.0,12.0,194624.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00013500,2024-06-17 13:30:01+00:00,13.5,0.03,0.0,0.0,0.0,0.0,5.0,23513.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00014000,2024-06-11 16:11:27+00:00,14.0,0.01,0.0,0.0,0.0,0.0,,19621.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00014500,2024-06-07 15:38:12+00:00,14.5,0.01,0.0,0.0,0.0,0.0,,17730.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00015000,2024-06-20 13:30:17+00:00,15.0,0.02,0.0,0.0,0.0,0.0,2.0,44630.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00015500,2024-06-24 14:48:31+00:00,15.5,0.02,0.0,0.0,0.0,0.0,200.0,6048.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00016000,2024-06-20 13:32:55+00:00,16.0,0.03,0.0,0.0,0.0,0.0,60.0,11928.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00016500,2024-06-14 19:50:22+00:00,16.5,0.01,0.0,0.0,0.0,0.0,5.0,4682.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00017000,2024-06-21 13:56:06+00:00,17.0,0.03,0.0,0.0,0.0,0.0,5.0,8986.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00017500,2024-06-24 13:38:14+00:00,17.5,0.03,0.0,0.0,0.0,0.0,17.0,25620.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00018000,2024-06-24 13:30:01+00:00,18.0,0.03,0.0,0.0,0.0,0.0,9.0,78652.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00018500,2024-06-21 13:30:40+00:00,18.5,0.03,0.0,0.0,0.0,0.0,11.0,10609.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00019000,2024-06-24 18:55:34+00:00,19.0,0.05,0.0,0.0,0.0,0.0,13.0,14465.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00019500,2024-06-24 18:55:22+00:00,19.5,0.04,0.0,0.0,0.0,0.0,2.0,14120.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00020000,2024-06-25 16:24:34+00:00,20.0,0.05,0.0,0.0,0.010000002,25.000004,50.0,91506.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00021000,2024-06-24 19:48:36+00:00,21.0,0.04,0.0,0.0,0.0,0.0,5.0,17172.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00022000,2024-06-24 13:43:53+00:00,22.0,0.05,0.0,0.0,0.0,0.0,1.0,36974.0,0.500005,False,REGULAR,USD,2025-01-17
NVDA250117P00023000,2024-06-13 14:26:13+00:00,23.0,0.03,0.0,0.0,0.0,0.0,3.0,26544.0,0.500005,False,REGULAR,USD,2025-01-17
